28,0116_105.csv,11,0116_105.csv,Lopez Holdings Corp,LPZ, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Lorenzo Shipping Corp,LSC, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,LT Group Inc,LTG, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Mabuhay Holdings Corp,MHC,4235000,4235000 , -   , -   
28,0116_105.csv,11,0116_105.csv,Macro Asia Corp,MAC, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Macroasia Corp - Warrants,MACW, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Maxs Group Inc,MAXS,,,,
28,0116_105.csv,11,0116_105.csv,Magnum Holdings Inc,MHI, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Manila Water Corp,MWC,625000,625000 ,, -   
28,0116_105.csv,11,0116_105.csv,Manila Electric Co.                        ,MER, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Medco Holdings Inc,MED,1300000,1300000 ,, -   
28,0116_105.csv,11,0116_105.csv,Megaworld Corporation     ,MEG, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Megaworld Corporation-warrants,MEGW1, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Megawide Construction Corp,MWIDE,,, -   , -   
28,0116_105.csv,11,0116_105.csv,Melco Crown (Phils) Resorts,MCP,,,,
28,0116_105.csv,11,0116_105.csv,Metrobank & Trust Com,MBT,1418,1224 , -   ,194
28,0116_105.csv,11,0116_105.csv,Metro Global Holdings Corp (former Fil Estate),MGH,390000, -   , -   ,390000
28,0116_105.csv,11,0116_105.csv,Metro Pacific Investment Corp ,MP1, -   ,, -   , -   
28,0116_105.csv,11,0116_105.csv,MRC Allied Industries,MRC,,,,
28,0116_105.csv,11,0116_105.csv,MUSX Corporation             ,MUSX, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Negros Navigation Co,NN, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,NextGenesis Corporation,NXGEN,112500,112500 ,, -   
28,0116_105.csv,11,0116_105.csv,Nickel Asia Corporation,NIKL,,,, -   
28,0116_105.csv,11,0116_105.csv,Omico Mining Corporation,OM, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Oriental Peninsula Resources,ORE, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Oriental Petroleum & Minerals-B,OPMB, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Pacific Onlines Systems Corp,LOTO, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,PAL Holdings Inc,PAL,8000,8000 , -   , -   
28,0116_105.csv,11,0116_105.csv,Pancake House Inc,PCKH, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Pepsi-Cola Products Phils Inc,PIP, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,PAXYS INC,PAX, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Petron Corporation,PCOR, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Philippine Business Bank,PBB,,,,
28,0116_105.csv,11,0116_105.csv,Philippine Estates Corp,PHES, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Phil Long Distance Corp    ,TEL,10570,9520 , -   ,1050
28,0116_105.csv,11,0116_105.csv,Phil National Bank,PNB, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Phil National Cons             ,PNC, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Phil Savings Bank              ,PSB, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Phil.Seven Corporation,SEVN,,,,
28,0116_105.csv,11,0116_105.csv,Philex Mining Corp B,PX,178192, -   , -   ,178192
28,0116_105.csv,11,0116_105.csv,Philex Petroleum Corporation,PXP,21161, -   , -   ,21161
28,0116_105.csv,11,0116_105.csv,Philweb Corporation,WEB, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Phoenix Petroleum Phils. Inc,PNX, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Picop Resources Inc,PCP,557080, -   ,,557080
28,0116_105.csv,11,0116_105.csv,PCI Leasing,PCIL, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,PLDT Communications and Energy Ventures inc,PCEV, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Prime Orion Phils Inc,POPI, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Primex Corporation,PRMX, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Premium Leisure Corp (former Sinophil),PLC,80000, -   , -   ,80000
28,0116_105.csv,11,0116_105.csv,Puregold Price Club Inc,PGOLD, -   ,, -   , -   
28,0116_105.csv,11,0116_105.csv,Rizal Commercial Banking Corp,RCB, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,RFM Corporation,RFM, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Robinsons Land Corp,RLC,84000,84000 ,, -   
28,0116_105.csv,11,0116_105.csv,Robinsons Retails Holdings Inc,RRHI,,,,
28,0116_105.csv,11,0116_105.csv,Rockwell Land Corp,ROCK, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Roxas Holdings Inc,ROX,,,,
28,0116_105.csv,11,0116_105.csv,SSI Group Inc,SSI, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,San Miguel Corp B,SMCB, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,San Miguel Purefoods Co,PF, -   ,, -   , -   
28,0116_105.csv,11,0116_105.csv,Security Bank B,SECB, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Semirara Mining Corporation,SCC, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Shang Properties Inc,SHNG,27436924,6769735 , -   ,20667189
28,0116_105.csv,11,0116_105.csv,Sinophil Corporation,SINO, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,SM Investment Corp,SM, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,SM Development Corp,SMDC,,,,
28,0116_105.csv,11,0116_105.csv,SM Prime Holdings Inc,SMPH, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Solid Group Inc,SGI,1300,1300 ,, -   
28,0116_105.csv,11,0116_105.csv,Southeast Asia Cement Hldgs,CMT,,,,
28,0116_105.csv,11,0116_105.csv,Suntrust Home Developers(formerly Fairmont Holdings),SUN, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Swift Foods Inc,SFI,,,,
28,0116_105.csv,11,0116_105.csv,TKC Steel Corporation,T, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Top Frontier Investment Hldgs Inc,TFHI,,,,
28,0116_105.csv,11,0116_105.csv,Touch Solutions Inc,TSI, -   ,, -   , -   
28,0116_105.csv,11,0116_105.csv,TransPacific Broadbank Group,TBGI,,, -   , -   
28,0116_105.csv,11,0116_105.csv,Travellers International Group Inc,RWM,,,,
28,0116_105.csv,11,0116_105.csv,Unioil Resources & Holdings ,UNI, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Union Bank of the Phils,UBP, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,United Paragon Mining Corp,UPM, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Uniwide Holdings Inc.      ,UW,,,,
28,0116_105.csv,11,0116_105.csv,Universal Robina Corp,URC,40000,40000 , -   , -   
28,0116_105.csv,11,0116_105.csv,Victorias Milling Company Inc,VMC,,,,
28,0116_105.csv,11,0116_105.csv,Vista Land & Lifescapes Inc,VLL,40000,40000 ,, -   
28,0116_105.csv,11,0116_105.csv,Vitarich Corporation,VITA,,,,
28,0116_105.csv,11,0116_105.csv,Vulcan Ind & Mng,VUL, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Waterfront Philippines Inc,WPI, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Xurpas Inc,X,187000,130600 ,,56400
