09.03.2017                                                                                                                                                                                                                                                                                                                                                                                                           Dynamic List Display                                                                                                                                                                                                                                                                                                                                                                                                                  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List of Sales Orders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doc. date,,,01.01.2016     To   31.12.2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bb,Document,cc,Item,SLNo,Description,SaTy,Doc. Date,ConfirmQty,PO Number,PO number,Batch,Valid from,Valid to,Dlv.Date,Created by,BB,Sold-to pt,Exch.Rate,Order qty,SLoc,DlBl,Material,BUn,Name 1,Cust.price,per,UoM,CdCur, Net price,per,UoM,  Net value, Net Value,Dv,S,Status,SOff.,SGrp,SOrg.,SU,ShPt,DChl,GI Date,Curr.,Plnt,Order qty,Descriptn,OrdRs,Rj,Prb,Address,DocCa,D/C,List Lev.,Pricing dt,TranslDate,TranslDate,ERTy,Segment,VPe,UnV,VCat,Inst.date,AcceptDate,ContrctEnd,CPrc,Actn,RecCanc.,RqCancDt,P,Re,CanclDoc,DtCancDc,DismDate,ActDt,Actn,Descriptn,Loc.ID,Created on,Time,Ship cond,Descript.,Site Loc C,SH Name 1,House No.,SH Street,SH City,SH Region,Descript.,Postl Code,Assignment,ED,Val. Type
,X,198239615,,30,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,12.09.2016,0,12-Sep,12-Sep,,,,14.09.2016,ESELFSERVE,,10376329,1,20,,,550044362,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,585.94,1,CAR,36 042.60,11 718.80,3,C,Completed,A023,BHL,HK08,CAR,373,14,13.09.2016,HKD,H122,20,,,,100,1262881,C,,,12.09.2016,,,,,,,,,,,,,,,,,,,,,,,,12.09.2016,4:58:48,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,UA,TA
,X,198239615,,40,2,RimulaR6LM10W40CJ-4_4*4L_A0FF,ZOR,12.09.2016,5,12-Sep,12-Sep,,,,17.09.2016,ESELFSERVE,,10376329,1,5,,,550044537,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 146.40,1,CAR,36 042.60,5 732.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,14.09.2016,HKD,H122,0,,,,100,1262881,C,,,12.09.2016,,,,,,,,,,,,,,,,,,,,,,,,12.09.2016,4:58:48,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,,
,X,198239615,,40,1,RimulaR6LM10W40CJ-4_4*4L_A0FF,ZOR,12.09.2016,0,12-Sep,12-Sep,,,,14.09.2016,ESELFSERVE,,10376329,1,5,,,550044537,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 146.40,1,CAR,36 042.60,5 732.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,13.09.2016,HKD,H122,5,,,,100,1262881,C,,,12.09.2016,,,,,,,,,,,,,,,,,,,,,,,,12.09.2016,4:58:48,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,UA,TA
,X,197860100,,10,1,HelixHX7 5W-40_12*1L_A0FI,ZOR,02.09.2016,2,2016090272,2016090272,,,,06.09.2016,ESELFSERVE,,10376329,1,2,,,550013350,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 138.45,1,CAR,44 940.06,2 276.90,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,2,,,,100,1262881,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,9:10:04,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,197860100,,20,1,HelixHX7 5W-40_4*4L_A0FF,ZOR,02.09.2016,5,2016090272,2016090272,,,,06.09.2016,ESELFSERVE,,10376329,1,5,,,550013351,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 232.00,1,CAR,44 940.06,6 160.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,5,,,,100,1262881,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,9:10:04,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,197860100,,30,1,Advance SX2Solvfe_12*1L_A0FF,ZOR,02.09.2016,1,2016090272,2016090272,,,,06.09.2016,ESELFSERVE,,10376329,1,1,,,550025595,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,429.9,1,CAR,44 940.06,429.9,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,1,,,,100,1262881,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,9:10:04,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,197860100,,40,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,02.09.2016,1,2016090272,2016090272,,,,06.09.2016,ESELFSERVE,,10376329,1,1,,,550025036,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,611.42,1,CAR,44 940.06,611.42,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,1,,,,100,1262881,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,9:10:04,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,197860100,,50,1,HelixUltra5W40_4*4L_A0FF,ZOR,02.09.2016,10,2016090272,2016090272,,,,06.09.2016,ESELFSERVE,,10376329,1,10,,,550013354,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,2 067.80,1,CAR,44 940.06,20 678.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,10,,,,100,1262881,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,9:10:04,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,197860100,,60,1,Advan4TUlt10W40SNMA2_12*1L_A0FI,ZOR,02.09.2016,2,2016090272,2016090272,,,,06.09.2016,ESELFSERVE,,10376329,1,2,,,550042984,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 532.52,1,CAR,44 940.06,3 065.04,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,2,,,,100,1262881,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,9:10:04,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,197860100,,70,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,02.09.2016,20,2016090272,2016090272,,,,06.09.2016,ESELFSERVE,,10376329,1,20,,,550044362,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,585.94,1,CAR,44 940.06,11 718.80,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,20,,,,100,1262881,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,9:10:04,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,197848583,,10,1,HelixUltra5W40_4*4L_A0FF,ZOR,02.09.2016,0,,,,,,05.09.2016,ESELFSERVE,,12248467,1,25,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,110 574.91,51 695.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,25,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197848583,,10,2,HelixUltra5W40_4*4L_A0FF,ZOR,02.09.2016,25,,,,,,06.09.2016,ESELFSERVE,,12248467,1,25,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,110 574.91,51 695.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,0,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197848583,,20,1,HelixHX7 5W-40_4*4L_A0FF,ZOR,02.09.2016,0,,,,,,05.09.2016,ESELFSERVE,,12248467,1,6,,,550013351,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 232.00,1,CAR,110 574.91,7 392.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,6,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197848583,,20,2,HelixHX7 5W-40_4*4L_A0FF,ZOR,02.09.2016,6,,,,,,06.09.2016,ESELFSERVE,,12248467,1,6,,,550013351,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 232.00,1,CAR,110 574.91,7 392.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,0,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197848583,,30,2,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,02.09.2016,8,,,,,,06.09.2016,ESELFSERVE,,12248467,1,8,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,110 574.91,4 891.36,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,0,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197848583,,30,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,02.09.2016,0,,,,,,05.09.2016,ESELFSERVE,,12248467,1,8,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,110 574.91,4 891.36,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,8,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197848583,,40,2,HelixUltra5W40_12*1L_A0FI,ZOR,02.09.2016,2,,,,,,09.09.2016,ESELFSERVE,,12248467,1,2,,,550013469,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 994.27,1,CAR,110 574.91,3 988.54,3,C,Completed,A023,BHL,HK08,CAR,373,14,07.09.2016,HKD,H122,0,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197848583,,40,1,HelixUltra5W40_12*1L_A0FI,ZOR,02.09.2016,0,,,,,,05.09.2016,ESELFSERVE,,12248467,1,2,,,550013469,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 994.27,1,CAR,110 574.91,3 988.54,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,2,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197848583,,50,1,Advan4TAX710W40SLMA2_12*1L_A0FF,ZOR,02.09.2016,0,,,,,,05.09.2016,ESELFSERVE,,12248467,1,5,,,550025647,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 054.85,1,CAR,110 574.91,5 274.25,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,5,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197848583,,50,2,Advan4TAX710W40SLMA2_12*1L_A0FF,ZOR,02.09.2016,5,,,,,,06.09.2016,ESELFSERVE,,12248467,1,5,,,550025647,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 054.85,1,CAR,110 574.91,5 274.25,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,0,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197848583,,60,2,Advan4TUlt10W40SNMA2_12*1L_A0FI,ZOR,02.09.2016,3,,,,,,06.09.2016,ESELFSERVE,,12248467,1,3,,,550042984,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 532.52,1,CAR,110 574.91,4 597.56,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,0,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197848583,,60,1,Advan4TUlt10W40SNMA2_12*1L_A0FI,ZOR,02.09.2016,0,,,,,,05.09.2016,ESELFSERVE,,12248467,1,3,,,550042984,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 532.52,1,CAR,110 574.91,4 597.56,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,3,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197848583,,70,2,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,02.09.2016,50,,,,,,06.09.2016,ESELFSERVE,,12248467,1,50,,,550044362,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,585.94,1,CAR,110 574.91,29 297.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,0,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197848583,,70,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,02.09.2016,0,,,,,,05.09.2016,ESELFSERVE,,12248467,1,50,,,550044362,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,585.94,1,CAR,110 574.91,29 297.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,50,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197848583,,80,1,RimulaR6LM10W40CJ-4_4*4L_A0FF,ZOR,02.09.2016,0,,,,,,05.09.2016,ESELFSERVE,,12248467,1,3,,,550044537,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 146.40,1,CAR,110 574.91,3 439.20,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,3,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197848583,,80,2,RimulaR6LM10W40CJ-4_4*4L_A0FF,ZOR,02.09.2016,3,,,,,,06.09.2016,ESELFSERVE,,12248467,1,3,,,550044537,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 146.40,1,CAR,110 574.91,3 439.20,3,C,Completed,A023,BHL,HK08,CAR,373,14,03.09.2016,HKD,H122,0,,,,100,33716150,C,,,02.09.2016,,,,,,,,,,,,,,,,,,,,,,,,02.09.2016,4:21:07,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197224669,,10,1,HelixUltra5W40_4*4L_A0FF,ZOR,18.08.2016,0,,,,,,20.08.2016,ESELFSERVE,,12248467,1,15,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,101 387.80,31 017.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,15,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197224669,,10,2,HelixUltra5W40_4*4L_A0FF,ZOR,18.08.2016,15,,,,,,22.08.2016,ESELFSERVE,,12248467,1,15,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,101 387.80,31 017.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,0,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197224669,,20,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,18.08.2016,0,,,,,,20.08.2016,ESELFSERVE,,12248467,1,12,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,101 387.80,7 337.04,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,12,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197224669,,20,2,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,18.08.2016,12,,,,,,22.08.2016,ESELFSERVE,,12248467,1,12,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.42,1,CAR,101 387.80,7 337.04,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,0,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197224669,,30,1,Advance SX2Solvfe_12*1L_A0FF,ZOR,18.08.2016,0,,,,,,20.08.2016,ESELFSERVE,,12248467,1,10,,,550025595,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,429.9,1,CAR,101 387.80,4 299.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,10,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197224669,,30,2,Advance SX2Solvfe_12*1L_A0FF,ZOR,18.08.2016,10,,,,,,22.08.2016,ESELFSERVE,,12248467,1,10,,,550025595,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,429.9,1,CAR,101 387.80,4 299.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,0,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197224669,,40,1,HelixUltraRac10W60_4*4L_A0FF,ZOR,18.08.2016,0,,,,,,20.08.2016,ESELFSERVE,,12248467,1,2,,,550013476,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 580.15,1,CAR,101 387.80,5 160.30,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,2,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197224669,,40,2,HelixUltraRac10W60_4*4L_A0FF,ZOR,18.08.2016,2,,,,,,22.08.2016,ESELFSERVE,,12248467,1,2,,,550013476,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 580.15,1,CAR,101 387.80,5 160.30,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,0,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197224669,,50,2,HelixHX7 5W-40_12*1L_A0FI,ZOR,18.08.2016,4,,,,,,22.08.2016,ESELFSERVE,,12248467,1,4,,,550013350,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 138.44,1,CAR,101 387.80,4 553.76,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,0,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197224669,,50,1,HelixHX7 5W-40_12*1L_A0FI,ZOR,18.08.2016,0,,,,,,20.08.2016,ESELFSERVE,,12248467,1,4,,,550013350,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 138.44,1,CAR,101 387.80,4 553.76,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,4,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197224669,,60,2,Advan4TAX710W40SLMA2_12*1L_A0FF,ZOR,18.08.2016,6,,,,,,22.08.2016,ESELFSERVE,,12248467,1,6,,,550025647,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 054.85,1,CAR,101 387.80,6 329.10,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,0,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197224669,,60,1,Advan4TAX710W40SLMA2_12*1L_A0FF,ZOR,18.08.2016,0,,,,,,20.08.2016,ESELFSERVE,,12248467,1,6,,,550025647,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 054.85,1,CAR,101 387.80,6 329.10,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,6,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197224669,,70,2,Advan4TUlt10W40SNMA2_12*1L_A0FI,ZOR,18.08.2016,5,,,,,,22.08.2016,ESELFSERVE,,12248467,1,5,,,550042984,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 532.52,1,CAR,101 387.80,7 662.60,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,0,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,197224669,,70,1,Advan4TUlt10W40SNMA2_12*1L_A0FI,ZOR,18.08.2016,0,,,,,,20.08.2016,ESELFSERVE,,12248467,1,5,,,550042984,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 532.52,1,CAR,101 387.80,7 662.60,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,5,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,197224669,,80,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,18.08.2016,0,,,,,,20.08.2016,ESELFSERVE,,12248467,1,50,,,550044362,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,585.94,1,CAR,101 387.80,29 297.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,19.08.2016,HKD,H122,50,,,,100,33716150,C,,,18.08.2016,,,,,,,,,,,,,,,,,,,,,,,,18.08.2016,4:39:44,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
